,param,seed,alpha,df,asymmetry,straightness,gaussianity,efficiency,mod_int
23168,1.9947368421052631,13361337,1.89,2.77,0.0482,0.0044,293.8057,0.0,2
23169,1.9947368421052631,13381339,1.81,2.77,0.0067,0.0047,301.5149,0.0,2
23170,1.9947368421052631,13401341,1.91,2.74,0.0468,0.0012,241.1163,0.0,2
23171,1.9947368421052631,13421343,1.85,2.69,0.0187,0.0046,312.4014,0.0,2
23172,1.9947368421052631,13441345,1.72,2.87,0.0269,0.0074,184.3744,0.0,2
23173,1.9947368421052631,13461347,1.79,2.57,0.0297,0.0046,264.4342,0.0,2
23174,1.9947368421052631,13481349,1.7,2.54,0.0614,0.0054,298.818,0.0,2
23175,1.9947368421052631,13501351,1.93,2.58,0.0857,0.0011,409.5343,0.0,2
23176,1.9947368421052631,13521353,1.79,2.64,0.0284,0.0086,352.1233,0.0,2
23177,1.9947368421052631,13541355,1.79,2.58,0.0365,0.0026,452.5896,0.0,2
23178,1.9947368421052631,13561357,1.88,2.73,0.0123,0.0071,356.6872,0.0,2
23179,1.9947368421052631,13581359,1.82,2.85,0.0207,0.0064,269.9268,0.0,2
23180,1.9947368421052631,13601361,1.9,2.72,0.0484,0.0046,308.6211,0.0,2
23181,1.9947368421052631,13621363,1.72,2.65,0.0072,0.0062,301.723,0.0,2
23182,1.9947368421052631,13641365,1.83,2.74,0.0651,0.0037,317.6335,0.0,2
23183,1.9947368421052631,13661367,1.91,2.72,0.0339,0.0057,374.9184,0.0,2
23184,1.9947368421052631,13681369,1.77,2.64,0.027999999999999997,0.0039,377.2761,0.0,2
23185,1.9947368421052631,13701371,1.77,2.71,0.0431,0.0033,360.5778,0.0,2
23186,1.9947368421052631,13721373,1.85,2.44,0.0212,0.008,301.6936,0.0,2
23187,1.9947368421052631,13741375,1.92,2.73,0.046,0.0021,366.9809,0.0,2
23188,1.9947368421052631,13761377,1.87,2.61,0.0302,0.0077,336.7468,0.0,2
23189,1.9947368421052631,13781379,1.79,2.57,0.0636,0.0045,312.2428,0.0,2
23190,1.9947368421052631,13801381,1.9,2.78,0.006,0.0056,267.1331,0.0,2
23191,1.9947368421052631,13821383,1.76,2.76,0.0256,0.0071,255.3337,0.0,2
23192,1.9947368421052631,13841385,1.72,2.57,0.0086,0.0042,508.2361,0.0,2
23193,1.9947368421052631,13861387,1.76,2.79,0.0364,0.0051,251.7714,0.0,2
23194,1.9947368421052631,13881389,1.88,2.77,0.0236,0.0074,280.9861,0.0,2
23195,1.9947368421052631,13901391,1.74,3.12,0.0145,0.0033,284.2889,0.0,2
23196,1.9947368421052631,13921393,1.94,2.71,0.0125,0.0011,342.1555,0.0,2
23197,1.9947368421052631,13941395,1.71,2.86,0.0449,0.0053,337.5796,0.0,2
23198,1.9947368421052631,13961397,1.75,2.61,0.0353,0.0051,329.1701,0.0,2
23199,1.9947368421052631,13981399,1.89,2.68,0.0416,0.0034,389.1873,0.0,2
23200,1.9947368421052631,14001401,1.94,2.65,0.0607,0.0069,328.3887,0.0,2
23201,1.9947368421052631,14021403,1.81,2.72,0.0388,0.0092,261.8539,0.0001,2
23202,1.9947368421052631,14041405,1.89,2.58,0.0328,0.0008,553.9661,0.0,2
23203,1.9947368421052631,14061407,1.75,2.77,0.0199,0.0058,253.8691,0.0,2
23204,1.9947368421052631,14081409,1.76,2.7,0.0795,0.0054,322.7215,0.0,2
23205,1.9947368421052631,14101411,1.82,2.58,0.0193,0.0059,351.9215,0.0,2
23206,1.9947368421052631,14121413,1.79,2.59,0.0036,0.0032,200.9387,0.0,2
23207,1.9947368421052631,14141415,1.87,2.68,0.0617,0.0031,354.0973,0.0,2
23208,1.9947368421052631,14161417,1.86,2.8,0.0617,0.0041,300.6745,0.0,2
23209,1.9947368421052631,14181419,1.77,2.6,0.0291,0.0021,286.5218,0.0,2
23210,1.9947368421052631,14201421,1.83,2.81,0.0303,0.004,286.2891,0.0,2
23211,1.9947368421052631,14221423,1.69,2.51,0.0076,0.005,286.4694,0.0,2
23212,1.9947368421052631,14241425,1.78,2.74,0.0197,0.0056,334.4063,0.0,2
23213,1.9947368421052631,14261427,1.74,2.71,0.0375,0.0035,238.0249,0.0,2
23214,1.9947368421052631,14281429,1.87,2.5,0.0078,0.0047,270.1525,0.0,2
23215,1.9947368421052631,14301431,1.8,2.78,0.0456,0.0067,324.5954,0.0,2
23216,1.9947368421052631,14321433,2.01,2.72,0.0792,0.0009,320.343,0.0,2
23217,1.9947368421052631,14341435,1.68,2.77,0.0342,0.0004,274.9794,0.0,2
23218,1.9947368421052631,14361437,1.97,2.88,0.048,0.0093,298.1417,0.0001,2
23219,1.9947368421052631,14381439,1.75,2.82,0.0647,0.003,275.7235,0.0,2
23220,1.9947368421052631,14401441,2.06,2.53,0.002,0.0084,312.5732,0.0,2
23221,1.9947368421052631,14421443,1.85,2.52,0.055,0.005,311.4169,0.0,2
23222,1.9947368421052631,14441445,1.75,2.83,0.0353,0.0078,236.7164,0.0,2
23223,1.9947368421052631,14461447,1.76,2.53,0.0342,0.0093,364.3494,0.0001,2
23224,1.9947368421052631,14481449,1.78,2.8,0.0137,0.008,369.334,0.0,2
23225,1.9947368421052631,14501451,1.7,2.62,0.0762,0.0026,233.8237,0.0,2
23226,1.9947368421052631,14521453,1.92,2.68,0.0013,0.0005,359.7763,0.0,2
23227,1.9947368421052631,14541455,1.73,2.64,0.0096,0.0049,327.0009,0.0,2
23228,1.9947368421052631,14561457,1.74,2.67,0.033,0.0086,279.2713,0.0,2
23229,1.9947368421052631,14581459,1.83,2.8,0.0181,0.0052,356.3666,0.0,2
23230,1.9947368421052631,14601461,1.8,2.7,0.0184,0.0072,456.9047,0.0,2
23231,1.9947368421052631,14621463,1.71,2.96,0.0188,0.0098,223.7138,0.0001,2
23232,1.9947368421052631,14641465,1.83,2.73,0.0251,0.0029,223.0032,0.0,2
23233,1.9947368421052631,14661467,1.76,2.74,0.0099,0.0102,304.3965,0.0001,2
23234,1.9947368421052631,14681469,1.73,2.51,0.0258,0.0088,331.7222,0.0,2
23235,1.9947368421052631,14701471,1.94,2.56,0.0189,0.0056,259.4423,0.0,2
23236,1.9947368421052631,14721473,1.63,2.88,0.0324,0.0011,289.7853,0.0,2
23237,1.9947368421052631,14741475,1.71,2.65,0.0363,0.0061,291.8959,0.0,2
23238,1.9947368421052631,14761477,1.88,2.68,0.0036,0.0054,325.1152,0.0,2
23239,1.9947368421052631,14781479,1.71,2.54,0.0424,0.0036,304.6482,0.0,2
23240,1.9947368421052631,14801481,1.9,2.66,0.0863,0.0013,301.6028,0.0,2
23241,1.9947368421052631,14821483,1.86,2.72,0.0334,0.0053,327.9522,0.0,2
23242,1.9947368421052631,14841485,1.9,2.72,0.0262,0.0045,274.6943,0.0,2
23243,1.9947368421052631,14861487,1.73,2.55,0.0443,0.0036,198.5525,0.0,2
23244,1.9947368421052631,14881489,1.83,2.79,0.0181,0.0049,350.5695,0.0,2
23245,1.9947368421052631,14901491,1.81,2.66,0.0437,0.0036,298.1423,0.0,2
23246,1.9947368421052631,14921493,1.71,2.68,0.06,0.0042,231.1768,0.0,2
23247,1.9947368421052631,14941495,1.7,2.51,0.01,0.0032,319.0755,0.0,2
23248,1.9947368421052631,14961497,1.9,2.71,0.0345,0.0069,250.5905,0.0,2
23249,1.9947368421052631,14981499,1.88,2.76,0.0348,0.0025,285.1204,0.0,2
23250,1.9947368421052631,15001501,1.82,2.68,0.0587,0.0078,235.5806,0.0,2
23251,1.9947368421052631,15021503,1.9,2.61,0.0092,0.0047,291.0168,0.0,2
23252,1.9947368421052631,15041505,1.81,2.75,0.0168,0.0073,378.8985,0.0,2
23253,1.9947368421052631,15061507,1.74,2.63,0.0037,0.0022,298.5817,0.0,2
23254,1.9947368421052631,15081509,1.92,2.71,0.065,0.0107,342.5327,0.0001,2
23255,1.9947368421052631,15101511,1.85,2.49,0.1185,0.0043,310.8427,0.0,2
23256,1.9947368421052631,15121513,1.94,2.6,0.1041,0.0045,290.7329,0.0,2
23257,1.9947368421052631,15141515,1.83,2.87,0.0213,0.0017,284.036,0.0,2
23258,1.9947368421052631,15161517,1.85,2.79,0.0538,0.0097,297.1423,0.0001,2
23259,1.9947368421052631,15181519,1.74,2.79,0.0452,0.0106,311.0695,0.0001,2
23260,1.9947368421052631,15201521,1.79,2.6,0.0125,0.0039,326.9231,0.0,2
23261,1.9947368421052631,15221523,1.78,2.79,0.0342,0.0064,395.0764,0.0,2
23262,1.9947368421052631,15241525,1.85,2.76,0.0153,0.0021,319.5556,0.0,2
23263,1.9947368421052631,15261527,1.67,2.8,0.0033,0.0079,330.7428,0.0,2
23264,1.9947368421052631,15281529,1.84,2.48,0.0364,0.0055,259.0783,0.0,2
23265,1.9947368421052631,15301531,1.72,2.7,0.0435,0.0049,277.8452,0.0,2
23266,1.9947368421052631,15321533,1.95,2.9,0.0185,0.0052,360.0371,0.0,2
23267,1.9947368421052631,15341535,1.65,2.76,0.0387,0.0035,309.8577,0.0,2
23268,1.9947368421052631,15361537,1.76,2.79,0.0201,0.0062,272.9989,0.0,2
23269,1.9947368421052631,15381539,1.74,2.56,0.0017,0.0031,315.062,0.0,2
23270,1.9947368421052631,15401541,1.88,2.55,0.0608,0.0064,284.9374,0.0,2
23271,1.9947368421052631,15421543,1.67,2.62,0.055,0.0047,297.0129,0.0,2
23272,1.9947368421052631,15441545,1.91,2.94,0.0042,0.0046,224.2341,0.0,2
23273,1.9947368421052631,15461547,1.98,2.72,0.0086,0.0029,288.2191,0.0,2
23274,1.9947368421052631,15481549,1.91,2.68,0.0251,0.0061,301.9636,0.0,2
23275,1.9947368421052631,15501551,1.84,2.69,0.0195,0.0093,285.9731,0.0001,2
23276,1.9947368421052631,15521553,1.9,2.75,0.0076,0.0044,285.2413,0.0,2
23277,1.9947368421052631,15541555,1.92,2.72,0.0028,0.0112,315.7026,0.0001,2
23278,1.9947368421052631,15561557,1.93,2.66,0.0051,0.0038,364.8225,0.0,2
23279,1.9947368421052631,15581559,1.73,2.67,0.0435,0.0094,300.1569,0.0001,2
23280,1.9947368421052631,15601561,1.91,2.68,0.0719,0.002,369.465,0.0,2
23281,1.9947368421052631,15621563,1.84,2.73,0.0361,0.0089,343.4254,0.0,2
23282,1.9947368421052631,15641565,1.9,2.93,0.0173,0.0034,304.967,0.0,2
23283,1.9947368421052631,15661567,1.85,2.84,0.0185,0.0064,274.9203,0.0,2
23284,1.9947368421052631,15681569,1.95,2.6,0.0043,0.0022,334.2847,0.0,2
23285,1.9947368421052631,15701571,1.96,2.78,0.0022,0.0054,332.0076,0.0,2
23286,1.9947368421052631,15721573,1.79,2.69,0.0102,0.0047,276.4825,0.0,2
23287,1.9947368421052631,15741575,1.97,2.64,0.0225,0.0101,330.4064,0.0001,2
23288,1.9947368421052631,15761577,1.82,2.74,0.0177,0.0007,334.3174,0.0,2
23289,1.9947368421052631,15781579,1.91,2.71,0.0154,0.0039,391.0262,0.0,2
23290,1.9947368421052631,15801581,1.78,2.81,0.0385,0.0063,260.9288,0.0,2
23291,1.9947368421052631,15821583,1.81,2.59,0.021,0.0065,301.0958,0.0,2
23292,1.9947368421052631,15841585,1.99,2.83,0.0092,0.0024,292.9263,0.0,2
23293,1.9947368421052631,15861587,1.84,2.62,0.0486,0.0043,361.8981,0.0,2
23294,1.9947368421052631,15881589,1.75,2.77,0.0315,0.0096,291.5498,0.0001,2
23295,1.9947368421052631,15901591,1.8,2.74,0.0392,0.0051,414.3945,0.0,2
23296,1.9947368421052631,15921593,1.8,2.53,0.0137,0.0055,290.5493,0.0,2
23297,1.9947368421052631,15941595,1.77,2.59,0.0405,0.0038,243.6253,0.0,2
23298,1.9947368421052631,15961597,1.83,2.72,0.036000000000000004,0.006,299.7818,0.0,2
23299,1.9947368421052631,15981599,1.81,2.62,0.0492,0.006,272.7204,0.0,2
23300,1.9947368421052631,16001601,1.78,2.67,0.0249,0.0016,285.5839,0.0,2
23301,1.9947368421052631,16021603,1.81,2.81,0.0959,0.0118,304.9997,0.0001,2
23302,1.9947368421052631,16041605,1.84,2.63,0.0874,0.0041,297.6101,0.0,2
23303,1.9947368421052631,16061607,1.75,2.63,0.0698,0.0055,337.2345,0.0,2
23304,1.9947368421052631,16081609,1.92,2.7,0.0284,0.0042,295.2945,0.0,2
23305,1.9947368421052631,16101611,1.82,2.61,0.0057,0.0069,261.8654,0.0,2
23306,1.9947368421052631,16121613,1.71,2.76,0.0217,0.0027,362.3848,0.0,2
23307,1.9947368421052631,16141615,1.8,2.69,0.0239,0.004,339.0426,0.0,2
23308,1.9947368421052631,16161617,1.79,2.6,0.0197,0.0083,321.1281,0.0,2
23309,1.9947368421052631,16181619,1.89,2.68,0.0178,0.0064,302.535,0.0,2
23310,1.9947368421052631,16201621,1.82,2.78,0.0636,0.0032,260.8789,0.0,2
23311,1.9947368421052631,16221623,1.74,2.72,0.0439,0.008,202.8975,0.0,2
23312,1.9947368421052631,16241625,1.87,2.63,0.0474,0.006999999999999999,392.4704,0.0,2
23313,1.9947368421052631,16261627,1.91,2.66,0.0761,0.0017,268.1997,0.0,2
23314,1.9947368421052631,16281629,1.89,2.62,0.0787,0.0042,441.9798,0.0,2
23315,1.9947368421052631,16301631,1.82,2.83,0.019,0.0062,307.013,0.0,2
23316,1.9947368421052631,16321633,1.84,2.79,0.0429,0.004,237.6761,0.0,2
23317,1.9947368421052631,16341635,1.78,2.62,0.0198,0.0009,261.4581,0.0,2
23318,1.9947368421052631,16361637,1.8,2.5,0.039,0.0099,317.2491,0.0001,2
23319,1.9947368421052631,16381639,1.77,2.62,0.0447,0.0076,276.3193,0.0,2
23320,1.9947368421052631,16401641,1.65,2.55,0.0014,0.0038,296.2151,0.0,2
23321,1.9947368421052631,16421643,1.76,2.57,0.0596,0.0033,311.6354,0.0,2
23322,1.9947368421052631,16441645,1.78,2.57,0.0676,0.0105,324.6105,0.0001,2
23323,1.9947368421052631,16461647,1.71,2.63,0.0143,0.0072,289.8602,0.0,2
23324,1.9947368421052631,16481649,1.83,2.54,0.0721,0.0101,302.7942,0.0001,2
23325,1.9947368421052631,16501651,1.88,2.7,0.0254,0.0067,293.6612,0.0,2
23326,1.9947368421052631,16521653,1.83,2.9,0.0692,0.0022,359.4084,0.0,2
23327,1.9947368421052631,16541655,1.85,2.79,0.0559,0.0051,217.4943,0.0,2
23328,1.9947368421052631,16561657,1.82,2.72,0.052000000000000005,0.0024,232.7326,0.0,2
23329,1.9947368421052631,16581659,1.68,2.64,0.0127,0.0062,254.635,0.0,2
23330,1.9947368421052631,16601661,1.68,2.66,0.0088,0.0048,321.1069,0.0,2
23331,1.9947368421052631,16621663,1.91,2.66,0.0346,0.0053,320.8662,0.0,2
23332,1.9947368421052631,16641665,1.68,2.7,0.015,0.003,285.0155,0.0,2
23333,1.9947368421052631,16661667,1.77,2.69,0.1036,0.0032,346.6571,0.0,2
23334,1.9947368421052631,16681669,1.88,2.74,0.0727,0.0069,317.3883,0.0,2
23335,1.9947368421052631,16701671,1.79,2.62,0.0195,0.0063,368.6109,0.0,2
23336,1.9947368421052631,16721673,2.04,2.58,0.0161,0.0063,343.9918,0.0,2
23337,1.9947368421052631,16741675,2.0,2.73,0.1196,0.0046,370.713,0.0,2
23338,1.9947368421052631,16761677,1.91,2.63,0.0154,0.0023,198.9277,0.0,2
23339,1.9947368421052631,16781679,1.87,2.76,0.0869,0.0054,358.5778,0.0,2
23340,1.9947368421052631,16801681,1.86,2.51,0.0797,0.0052,451.1097,0.0,2
23341,1.9947368421052631,16821683,1.92,2.97,0.0041,0.0026,264.7038,0.0,2
23342,1.9947368421052631,16841685,1.78,2.45,0.0287,0.0059,306.0539,0.0,2
23343,1.9947368421052631,16861687,1.81,2.72,0.0792,0.0024,236.9941,0.0,2
23344,1.9947368421052631,16881689,1.78,2.59,0.0099,0.0076,234.5963,0.0,2
23345,1.9947368421052631,16901691,1.93,2.75,0.0293,0.0076,252.1047,0.0,2
23346,1.9947368421052631,16921693,1.83,2.54,0.0298,0.0059,307.6849,0.0,2
23347,1.9947368421052631,16941695,1.88,2.8,0.0019,0.0055,309.7402,0.0,2
23348,1.9947368421052631,16961697,1.81,2.73,0.0333,0.0013,281.0476,0.0,2
23349,1.9947368421052631,16981699,1.8,2.9,0.0585,0.0064,317.3252,0.0,2
23350,1.9947368421052631,17001701,1.84,2.51,0.0393,0.0048,288.5363,0.0,2
23351,1.9947368421052631,17021703,1.81,2.71,0.0008,0.0033,300.3758,0.0,2
23352,1.9947368421052631,17041705,1.75,2.69,0.0049,0.0045,327.7479,0.0,2
23353,1.9947368421052631,17061707,1.96,2.63,0.0394,0.0057,340.0854,0.0,2
23354,1.9947368421052631,17081709,1.74,2.66,0.0822,0.0016,300.7982,0.0,2
23355,1.9947368421052631,17101711,1.84,2.46,0.0153,0.0066,384.9513,0.0,2
23356,1.9947368421052631,17121713,1.71,2.76,0.0817,0.0063,304.3989,0.0,2
23357,1.9947368421052631,17141715,1.98,2.66,0.0185,0.0031,309.9424,0.0,2
23358,1.9947368421052631,17161717,1.87,2.76,0.0361,0.0075,271.8319,0.0,2
23359,1.9947368421052631,17181719,1.84,2.73,0.0732,0.0014,268.2699,0.0,2
23360,1.9947368421052631,17201721,1.76,2.9,0.0178,0.0067,289.0315,0.0,2
23361,1.9947368421052631,17221723,1.87,2.68,0.0532,0.002,289.2728,0.0,2
23362,1.9947368421052631,17241725,1.84,2.68,0.0327,0.008,319.5215,0.0,2
23363,1.9947368421052631,17261727,1.82,2.65,0.0177,0.002,397.1092,0.0,2
23364,1.9947368421052631,17281729,1.84,2.73,0.028999999999999998,0.0044,274.3236,0.0,2
23365,1.9947368421052631,17301731,1.83,2.77,0.0586,0.0097,315.4921,0.0001,2
23366,1.9947368421052631,17321733,1.84,2.78,0.0149,0.0045,322.8894,0.0,2
23367,1.9947368421052631,17341735,1.76,2.44,0.0575,0.0125,428.1131,0.0001,2
23368,1.9947368421052631,17361737,1.86,2.63,0.0139,0.0015,414.7864,0.0,2
23369,1.9947368421052631,17381739,1.82,2.81,0.0207,0.0097,324.2224,0.0001,2
23370,1.9947368421052631,17401741,1.96,2.76,0.0362,0.0058,299.6785,0.0,2
23371,1.9947368421052631,17421743,1.84,2.6,0.0519,0.0025,305.6708,0.0,2
23372,1.9947368421052631,17441745,1.79,2.87,0.0459,0.0088,236.9847,0.0,2
23373,1.9947368421052631,17461747,1.72,2.68,0.033,0.0052,277.1354,0.0,2
23374,1.9947368421052631,17481749,1.7,2.83,0.08,0.0021,302.0377,0.0,2
23375,1.9947368421052631,17501751,1.7,2.69,0.0435,0.0039,240.0006,0.0,2
23376,1.9947368421052631,17521753,1.81,2.73,0.0264,0.0071,298.9993,0.0,2
23377,1.9947368421052631,17541755,1.77,3.05,0.0181,0.0023,308.421,0.0,2
23378,1.9947368421052631,17561757,1.76,2.76,0.0199,0.0027,345.6386,0.0,2
23379,1.9947368421052631,17581759,1.82,2.76,0.0181,0.0067,305.4927,0.0,2
23380,1.9947368421052631,17601761,1.64,2.7,0.0013,0.0108,266.091,0.0001,2
23381,1.9947368421052631,17621763,1.7,2.84,0.004,0.0089,278.6736,0.0,2
23382,1.9947368421052631,17641765,2.0,2.69,0.0486,0.0032,278.3587,0.0,2
23383,1.9947368421052631,17661767,1.84,2.68,0.0454,0.0027,270.5312,0.0,2
23384,1.9947368421052631,17681769,1.86,2.53,0.0111,0.0068,352.0658,0.0,2
23385,1.9947368421052631,17701771,1.74,2.79,0.0027,0.0075,273.3387,0.0,2
23386,1.9947368421052631,17721773,1.87,2.76,0.055,0.0096,309.0566,0.0001,2
23387,1.9947368421052631,17741775,1.91,2.76,0.0453,0.0059,367.4934,0.0,2
23388,1.9947368421052631,17761777,1.76,2.86,0.0209,0.0067,288.1438,0.0,2
23389,1.9947368421052631,17781779,1.73,2.55,0.0746,0.0108,427.6597,0.0001,2
23390,1.9947368421052631,17801781,1.91,2.66,0.0068,0.0072,365.2013,0.0,2
23391,1.9947368421052631,17821783,1.68,2.53,0.0151,0.0052,266.2126,0.0,2
23392,1.9947368421052631,17841785,1.67,2.73,0.0276,0.0077,252.3745,0.0,2
23393,1.9947368421052631,17861787,1.86,2.62,0.0074,0.0056,325.2968,0.0,2
23394,1.9947368421052631,17881789,1.73,2.77,0.057999999999999996,0.0041,288.5374,0.0,2
23395,1.9947368421052631,17901791,1.91,2.64,0.0105,0.0057,287.8953,0.0,2
23396,1.9947368421052631,17921793,1.83,2.6,0.0305,0.0045,395.2254,0.0,2
23397,1.9947368421052631,17941795,1.88,2.69,0.0287,0.0037,266.0297,0.0,2
23398,1.9947368421052631,17961797,1.8,2.66,0.0018,0.0087,275.5423,0.0,2
23399,1.9947368421052631,17981799,1.86,2.44,0.0425,0.0047,374.6452,0.0,2
23400,1.9947368421052631,18001801,1.72,2.68,0.0758,0.0037,335.8972,0.0,2
23401,1.9947368421052631,18021803,1.92,2.81,0.0248,0.0053,351.3118,0.0,2
23402,1.9947368421052631,18041805,1.84,2.54,0.0189,0.0108,290.198,0.0001,2
23403,1.9947368421052631,18061807,1.73,2.64,0.0082,0.0024,339.4908,0.0,2
23404,1.9947368421052631,18081809,1.78,2.73,0.0088,0.0064,326.5434,0.0,2
23405,1.9947368421052631,18101811,1.79,2.69,0.0188,0.0038,227.6848,0.0,2
23406,1.9947368421052631,18121813,1.81,2.72,0.0331,0.0094,253.0403,0.0001,2
23407,1.9947368421052631,18141815,1.97,2.72,0.0341,0.0061,350.5138,0.0,2
23408,1.9947368421052631,18161817,1.78,2.68,0.0167,0.0061,277.8036,0.0,2
23409,1.9947368421052631,18181819,1.76,2.7,0.0016,0.0025,281.2763,0.0,2
23410,1.9947368421052631,18201821,1.77,2.72,0.0199,0.0109,355.8138,0.0001,2
23411,1.9947368421052631,18221823,1.75,2.77,0.0594,0.0081,299.111,0.0,2
23412,1.9947368421052631,18241825,1.74,2.7,0.0379,0.008,330.6191,0.0,2
23413,1.9947368421052631,18261827,1.84,2.88,0.0008,0.008,405.5232,0.0,2
23414,1.9947368421052631,18281829,1.72,2.67,0.0387,0.0046,319.0565,0.0,2
23415,1.9947368421052631,18301831,1.84,2.6,0.11,0.0009,332.6121,0.0,2
23416,1.9947368421052631,18321833,1.73,2.84,0.0251,0.0033,295.8865,0.0,2
23417,1.9947368421052631,18341835,1.99,2.67,0.0598,0.0038,284.0395,0.0,2
23418,1.9947368421052631,18361837,1.83,2.72,0.0715,0.0014,433.0896,0.0,2
23419,1.9947368421052631,18381839,1.8,2.58,0.0044,0.0045,270.371,0.0,2
23420,1.9947368421052631,18401841,1.68,2.73,0.0473,0.0102,237.4964,0.0001,2
23421,1.9947368421052631,18421843,1.71,2.72,0.0102,0.0072,307.3773,0.0,2
23422,1.9947368421052631,18441845,1.75,2.69,0.1042,0.0016,274.6817,0.0,2
23423,1.9947368421052631,18461847,1.96,2.66,0.07200000000000001,0.0051,347.5463,0.0,2
23424,1.9947368421052631,18481849,1.87,2.45,0.0594,0.0027,327.8668,0.0,2
23425,1.9947368421052631,18501851,1.8,2.65,0.0928,0.0033,339.2529,0.0,2
23426,1.9947368421052631,18521853,1.76,2.49,0.0291,0.0027,354.3769,0.0,2
23427,1.9947368421052631,18541855,1.75,2.68,0.057,0.0012,289.9624,0.0,2
23428,1.9947368421052631,18561857,1.76,2.5,0.0605,0.0007,190.9314,0.0,2
23429,1.9947368421052631,18581859,1.64,2.76,0.0195,0.0091,298.3109,0.0001,2
23430,1.9947368421052631,18601861,1.86,2.85,0.0282,0.0044,261.7615,0.0,2
23431,1.9947368421052631,18621863,1.9,2.71,0.0508,0.0084,192.9894,0.0,2
23432,1.9947368421052631,18641865,1.88,2.59,0.0555,0.005,350.9426,0.0,2
23433,1.9947368421052631,18661867,1.73,2.8,0.0181,0.0059,341.6598,0.0,2
23434,1.9947368421052631,18681869,1.83,2.59,0.040999999999999995,0.0036,293.4994,0.0,2
23435,1.9947368421052631,18701871,1.88,2.74,0.0693,0.0097,305.7257,0.0001,2
23436,1.9947368421052631,18721873,1.8,2.63,0.0496,0.0036,352.5956,0.0,2
23437,1.9947368421052631,18741875,1.81,2.66,0.0439,0.0085,297.3286,0.0,2
23438,1.9947368421052631,18761877,1.81,2.63,0.1133,0.0094,335.8557,0.0001,2
23439,1.9947368421052631,18781879,1.89,2.56,0.0551,0.0068,341.4965,0.0,2
23440,1.9947368421052631,18801881,1.69,2.66,0.0081,0.0014,329.0101,0.0,2
23441,1.9947368421052631,18821883,1.82,2.64,0.0596,0.0078,180.1124,0.0,2
23442,1.9947368421052631,18841885,1.83,2.7,0.0073,0.0059,327.5026,0.0,2
23443,1.9947368421052631,18861887,1.76,2.73,0.0279,0.0023,314.666,0.0,2
23444,1.9947368421052631,18881889,1.78,2.64,0.0434,0.0091,470.1296,0.0,2
23445,1.9947368421052631,18901891,1.76,2.69,0.0771,0.0023,229.787,0.0,2
23446,1.9947368421052631,18921893,1.85,2.72,0.0214,0.0047,428.73699999999997,0.0,2
23447,1.9947368421052631,18941895,1.87,2.96,0.0146,0.0061,337.13199999999995,0.0,2
23448,1.9947368421052631,18961897,1.87,2.87,0.0038,0.0118,340.87800000000004,0.0001,2
23449,1.9947368421052631,18981899,1.78,2.75,0.0458,0.015,353.2912,0.0001,2
23450,1.9947368421052631,19001901,1.83,2.92,0.0731,0.0061,281.6381,0.0,2
23451,1.9947368421052631,19021903,1.82,2.72,0.0086,0.0046,301.4425,0.0,2
23452,1.9947368421052631,19041905,1.98,2.85,0.0191,0.0066,289.218,0.0,2
23453,1.9947368421052631,19061907,1.74,2.84,0.0152,0.0014,221.4443,0.0,2
23454,1.9947368421052631,19081909,1.92,2.71,0.0652,0.0041,254.1416,0.0,2
23455,1.9947368421052631,19101911,1.79,2.76,0.0176,0.0041,293.5157,0.0,2
23456,1.9947368421052631,19121913,1.98,2.55,0.0254,0.005,385.0493,0.0,2
23457,1.9947368421052631,19141915,1.87,2.67,0.0186,0.0068,381.3399,0.0,2
23458,1.9947368421052631,19161917,1.86,2.7,0.0405,0.0063,398.2611,0.0,2
23459,1.9947368421052631,19181919,1.92,2.83,0.0053,0.001,345.9219,0.0,2
23460,1.9947368421052631,19201921,1.83,2.63,0.0366,0.0059,349.8397,0.0,2
23461,1.9947368421052631,19221923,1.88,2.76,0.0289,0.0034,280.4018,0.0,2
23462,1.9947368421052631,19241925,1.82,2.44,0.043,0.0023,485.5345,0.0,2
23463,1.9947368421052631,19261927,1.82,2.71,0.0544,0.0069,320.9205,0.0,2
23464,1.9947368421052631,19281929,1.72,2.81,0.0154,0.0016,251.7401,0.0,2
23465,1.9947368421052631,19301931,1.74,2.76,0.0246,0.0086,314.4266,0.0,2
23466,1.9947368421052631,19321933,1.84,2.79,0.0435,0.0035,353.55400000000003,0.0,2
23467,1.9947368421052631,19341935,1.78,2.92,0.033,0.0054,233.05700000000002,0.0,2
23468,1.9947368421052631,19361937,1.77,2.76,0.0997,0.0092,310.5055,0.0,2
23469,1.9947368421052631,19381939,1.81,2.64,0.0346,0.009000000000000001,304.5639,0.0,2
23470,1.9947368421052631,19401941,1.9,2.89,0.0534,0.0037,241.06900000000002,0.0,2
23471,1.9947368421052631,19421943,1.9,2.53,0.055,0.0093,315.4122,0.0001,2
23472,1.9947368421052631,19441945,1.83,2.65,0.023,0.0055,392.7989,0.0,2
23473,1.9947368421052631,19461947,1.79,2.8,0.0126,0.0101,291.9449,0.0001,2
23474,1.9947368421052631,19481949,1.77,2.74,0.0337,0.0063,271.064,0.0,2
23475,1.9947368421052631,19501951,1.95,2.56,0.0413,0.0062,470.8039,0.0,2
23476,1.9947368421052631,19521953,1.87,2.67,0.0144,0.0051,313.654,0.0,2
